000298 | name00298 | 13 | 09 | 1995 | 78 | 60 | 28 | 86 | 41 | 58.60
000299 | name00299 | 24 | 05 | 1995 | 65 | 39 | 33 | 48 | 58 | 48.60
000300 | name00300 | 21 | 07 | 1996 | 10 | 85 | 89 | 83 | 44 | 62.20
000301 | name00301 | 24 | 04 | 1996 | 93 | 42 | 00 | 50 | 20 | 41.00
000302 | name00302 | 27 | 04 | 1995 | 49 | 56 | 37 | 42 | 41 | 45.00
000303 | name00303 | 29 | 08 | 1995 | 54 | 09 | 58 | 64 | 54 | 47.80
000304 | name00304 | 23 | 07 | 1995 | 18 | 60 | 99 | 63 | 06 | 49.20
000305 | name00305 | 17 | 06 | 1996 | 05 | 70 | 01 | 77 | 11 | 32.80
000306 | name00306 | 08 | 04 | 1995 | 86 | 17 | 55 | 79 | 83 | 64.00
000307 | name00307 | 23 | 01 | 1996 | 89 | 47 | 53 | 95 | 80 | 72.80
000308 | name00308 | 26 | 11 | 1996 | 84 | 11 | 14 | 43 | 26 | 35.60
000309 | name00309 | 20 | 06 | 1995 | 07 | 96 | 61 | 18 | 25 | 41.40
000310 | name00310 | 25 | 03 | 1996 | 10 | 86 | 94 | 94 | 17 | 60.20
000311 | name00311 | 07 | 11 | 1995 | 82 | 37 | 53 | 15 | 13 | 40.00
000312 | name00312 | 22 | 02 | 1995 | 80 | 80 | 41 | 06 | 64 | 54.20
000313 | name00313 | 28 | 06 | 1996 | 31 | 52 | 42 | 09 | 45 | 35.80
000314 | name00314 | 22 | 04 | 1995 | 63 | 71 | 02 | 80 | 06 | 44.40
000315 | name00315 | 08 | 03 | 1996 | 74 | 44 | 56 | 88 | 61 | 64.60
000316 | name00316 | 02 | 02 | 1996 | 02 | 79 | 48 | 18 | 66 | 42.60
000317 | name00317 | 17 | 06 | 1995 | 42 | 84 | 59 | 88 | 61 | 66.80
000318 | name00318 | 27 | 08 | 1995 | 06 | 98 | 56 | 13 | 35 | 41.60
000319 | name00319 | 11 | 06 | 1995 | 44 | 10 | 02 | 57 | 32 | 29.00
000320 | name00320 | 11 | 11 | 1995 | 71 | 99 | 04 | 89 | 89 | 70.40
000321 | name00321 | 06 | 03 | 1995 | 82 | 50 | 72 | 43 | 86 | 66.60
000322 | name00322 | 09 | 11 | 1995 | 18 | 76 | 57 | 53 | 75 | 55.80
000323 | name00323 | 08 | 11 | 1996 | 25 | 69 | 77 | 09 | 09 | 37.80
000324 | name00324 | 19 | 07 | 1995 | 31 | 00 | 22 | 20 | 46 | 23.80
000325 | name00325 | 18 | 00 | 1996 | 64 | 28 | 24 | 50 | 48 | 42.80
000326 | name00326 | 25 | 10 | 1995 | 72 | 04 | 72 | 47 | 67 | 52.40
000327 | name00327 | 03 | 03 | 1996 | 09 | 48 | 54 | 70 | 28 | 41.80
000328 | name00328 | 17 | 03 | 1996 | 50 | 29 | 31 | 48 | 42 | 40.00
000329 | name00329 | 26 | 09 | 1995 | 68 | 54 | 08 | 69 | 98 | 59.40
000330 | name00330 | 22 | 11 | 1995 | 07 | 11 | 69 | 26 | 03 | 23.20
000331 | name00331 | 14 | 03 | 1995 | 88 | 26 | 86 | 16 | 76 | 58.40
000332 | name00332 | 16 | 03 | 1995 | 22 | 59 | 26 | 65 | 99 | 54.20
000333 | name00333 | 28 | 07 | 1996 | 58 | 32 | 88 | 08 | 87 | 54.60
000334 | name00334 | 06 | 06 | 1995 | 39 | 51 | 72 | 42 | 92 | 59.20
000335 | name00335 | 13 | 06 | 1995 | 22 | 93 | 49 | 98 | 86 | 69.60
000336 | name00336 | 02 | 08 | 1996 | 87 | 02 | 26 | 38 | 58 | 42.20
000337 | name00337 | 01 | 02 | 1995 | 81 | 46 | 28 | 20 | 74 | 49.80
000338 | name00338 | 11 | 10 | 1995 | 62 | 39 | 56 | 54 | 35 | 49.20
000339 | name00339 | 28 | 02 | 1996 | 60 | 35 | 07 | 46 | 64 | 42.40
000340 | name00340 | 23 | 11 | 1996 | 37 | 33 | 42 | 48 | 83 | 48.60
000341 | name00341 | 30 | 08 | 1995 | 46 | 49 | 37 | 21 | 59 | 42.40
000342 | name00342 | 24 | 03 | 1996 | 42 | 43 | 75 | 77 | 10 | 49.40
000343 | name00343 | 16 | 10 | 1995 | 97 | 93 | 17 | 61 | 28 | 59.20
000344 | name00344 | 12 | 01 | 1995 | 58 | 59 | 66 | 93 | 59 | 67.00
000345 | name00345 | 20 | 09 | 1996 | 35 | 46 | 30 | 95 | 02 | 41.60
000346 | name00346 | 30 | 00 | 1995 | 13 | 92 | 74 | 23 | 06 | 41.60
000347 | name00347 | 14 | 06 | 1996 | 06 | 63 | 17 | 34 | 39 | 31.80
000348 | name00348 | 00 | 04 | 1996 | 93 | 18 | 42 | 04 | 05 | 32.40
000349 | name00349 | 28 | 05 | 1995 | 02 | 44 | 87 | 04 | 61 | 39.60
000350 | name00350 | 19 | 01 | 1995 | 48 | 27 | 50 | 54 | 39 | 43.60
000351 | name00351 | 26 | 05 | 1996 | 11 | 26 | 80 | 02 | 12 | 26.20
000352 | name00352 | 26 | 00 | 1996 | 03 | 46 | 61 | 60 | 50 | 44.00
000353 | name00353 | 12 | 04 | 1996 | 71 | 40 | 57 | 84 | 48 | 60.00
000354 | name00354 | 11 | 03 | 1995 | 37 | 13 | 54 | 77 | 61 | 48.40
000355 | name00355 | 23 | 06 | 1995 | 42 | 54 | 26 | 54 | 39 | 43.00
000356 | name00356 | 19 | 08 | 1995 | 25 | 77 | 02 | 27 | 04 | 27.00
000357 | name00357 | 00 | 00 | 1996 | 46 | 90 | 60 | 94 | 00 | 58.00
000358 | name00358 | 23 | 06 | 1995 | 88 | 96 | 19 | 49 | 12 | 52.80
000359 | name00359 | 23 | 05 | 1995 | 48 | 51 | 60 | 87 | 82 | 65.60
000360 | name00360 | 20 | 05 | 1996 | 02 | 83 | 86 | 06 | 37 | 42.80
000361 | name00361 | 02 | 10 | 1995 | 09 | 46 | 30 | 09 | 69 | 32.60
000362 | name00362 | 08 | 11 | 1996 | 73 | 70 | 58 | 85 | 64 | 70.00
000363 | name00363 | 21 | 03 | 1995 | 86 | 52 | 03 | 68 | 76 | 57.00
000364 | name00364 | 24 | 11 | 1995 | 67 | 66 | 37 | 04 | 33 | 41.40
000365 | name00365 | 21 | 08 | 1995 | 17 | 75 | 55 | 38 | 00 | 37.00
000366 | name00366 | 27 | 11 | 1996 | 77 | 57 | 59 | 93 | 92 | 75.60
000367 | name00367 | 04 | 09 | 1995 | 02 | 60 | 47 | 31 | 44 | 36.80
000368 | name00368 | 22 | 01 | 1996 | 92 | 98 | 68 | 77 | 21 | 71.20
000369 | name00369 | 03 | 07 | 1995 | 87 | 79 | 80 | 87 | 86 | 83.80
000370 | name00370 | 17 | 09 | 1996 | 36 | 24 | 09 | 28 | 74 | 34.20
000371 | name00371 | 18 | 11 | 1996 | 27 | 58 | 60 | 71 | 84 | 60.00
000372 | name00372 | 14 | 07 | 1996 | 24 | 03 | 58 | 45 | 15 | 29.00
000373 | name00373 | 07 | 00 | 1996 | 61 | 68 | 42 | 47 | 00 | 43.60
000374 | name00374 | 01 | 10 | 1995 | 31 | 71 | 17 | 58 | 38 | 43.00
000375 | name00375 | 29 | 07 | 1996 | 34 | 99 | 40 | 70 | 72 | 63.00
000376 | name00376 | 28 | 11 | 1995 | 82 | 10 | 94 | 98 | 92 | 75.20
000377 | name00377 | 16 | 05 | 1996 | 02 | 47 | 52 | 54 | 55 | 42.00
000378 | name00378 | 24 | 07 | 1995 | 38 | 60 | 44 | 28 | 88 | 51.60
000379 | name00379 | 27 | 09 | 1995 | 34 | 37 | 44 | 07 | 65 | 37.40
000380 | name00380 | 07 | 03 | 1996 | 06 | 49 | 97 | 50 | 83 | 57.00
000381 | name00381 | 06 | 07 | 1995 | 50 | 55 | 92 | 05 | 21 | 44.60
000382 | name00382 | 25 | 07 | 1996 | 95 | 88 | 39 | 83 | 23 | 65.60
000383 | name00383 | 25 | 05 | 1995 | 26 | 02 | 65 | 91 | 50 | 46.80
000384 | name00384 | 12 | 10 | 1995 | 22 | 88 | 58 | 57 | 90 | 63.00
000385 | name00385 | 01 | 11 | 1995 | 68 | 40 | 97 | 41 | 75 | 64.20
000386 | name00386 | 26 | 09 | 1996 | 29 | 44 | 58 | 52 | 33 | 43.20
000387 | name00387 | 14 | 02 | 1996 | 70 | 27 | 50 | 72 | 00 | 43.80
000388 | name00388 | 09 | 00 | 1995 | 80 | 38 | 31 | 71 | 99 | 63.80
000389 | name00389 | 24 | 11 | 1996 | 19 | 61 | 12 | 46 | 54 | 38.40
000390 | name00390 | 30 | 01 | 1996 | 62 | 28 | 87 | 95 | 96 | 73.60
000391 | name00391 | 02 | 10 | 1995 | 29 | 56 | 38 | 29 | 96 | 49.60
000392 | name00392 | 03 | 07 | 1996 | 08 | 87 | 00 | 07 | 18 | 24.00
000393 | name00393 | 02 | 02 | 1996 | 28 | 90 | 35 | 82 | 08 | 48.60
000394 | name00394 | 09 | 09 | 1995 | 85 | 57 | 69 | 81 | 07 | 59.80
000395 | name00395 | 03 | 11 | 1995 | 79 | 89 | 18 | 27 | 07 | 44.00
000396 | name00396 | 19 | 08 | 1996 | 12 | 08 | 74 | 30 | 76 | 40.00
000397 | name00397 | 00 | 07 | 1995 | 46 | 55 | 39 | 06 | 12 | 31.60
000398 | name00398 | 11 | 04 | 1996 | 65 | 97 | 30 | 72 | 72 | 67.20
000399 | name00399 | 25 | 01 | 1996 | 18 | 31 | 83 | 77 | 56 | 53.00
000400 | name00400 | 21 | 08 | 1996 | 52 | 70 | 51 | 28 | 26 | 45.40
000401 | name00401 | 19 | 08 | 1995 | 30 | 75 | 79 | 94 | 84 | 72.40
000402 | name00402 | 22 | 07 | 1996 | 09 | 73 | 74 | 81 | 02 | 47.80
000403 | name00403 | 23 | 05 | 1995 | 66 | 20 | 01 | 74 | 11 | 34.40
000404 | name00404 | 00 | 03 | 1996 | 67 | 47 | 43 | 93 | 22 | 54.40
000405 | name00405 | 00 | 09 | 1995 | 07 | 96 | 98 | 91 | 08 | 60.00
000406 | name00406 | 07 | 09 | 1996 | 62 | 67 | 50 | 16 | 54 | 49.80
000407 | name00407 | 22 | 04 | 1995 | 59 | 41 | 46 | 23 | 38 | 41.40
000408 | name00408 | 27 | 10 | 1996 | 89 | 82 | 50 | 63 | 14 | 59.60
000409 | name00409 | 14 | 11 | 1996 | 16 | 65 | 65 | 24 | 06 | 35.20
000410 | name00410 | 13 | 01 | 1995 | 25 | 91 | 88 | 79 | 31 | 62.80
000411 | name00411 | 04 | 11 | 1995 | 69 | 97 | 13 | 59 | 91 | 65.80
000412 | name00412 | 03 | 00 | 1995 | 86 | 66 | 95 | 00 | 85 | 66.40
000413 | name00413 | 09 | 05 | 1996 | 79 | 38 | 77 | 37 | 96 | 65.40
000414 | name00414 | 03 | 09 | 1996 | 62 | 45 | 04 | 93 | 25 | 45.80
000415 | name00415 | 13 | 11 | 1995 | 05 | 49 | 05 | 48 | 53 | 32.00
000416 | name00416 | 10 | 09 | 1996 | 39 | 76 | 91 | 77 | 91 | 74.80
000417 | name00417 | 08 | 06 | 1995 | 55 | 08 | 60 | 51 | 26 | 40.00
000418 | name00418 | 18 | 01 | 1995 | 15 | 81 | 33 | 92 | 89 | 62.00
000419 | name00419 | 02 | 07 | 1995 | 70 | 96 | 94 | 23 | 70 | 70.60
000420 | name00420 | 21 | 10 | 1996 | 04 | 05 | 38 | 95 | 21 | 32.60
000421 | name00421 | 04 | 09 | 1995 | 77 | 29 | 80 | 55 | 99 | 68.00
000422 | name00422 | 05 | 04 | 1995 | 38 | 81 | 58 | 79 | 02 | 51.60
000423 | name00423 | 30 | 09 | 1995 | 46 | 72 | 47 | 16 | 47 | 45.60
000424 | name00424 | 26 | 09 | 1996 | 18 | 16 | 98 | 40 | 37 | 41.80
000425 | name00425 | 09 | 04 | 1995 | 49 | 96 | 21 | 48 | 05 | 43.80
000426 | name00426 | 24 | 06 | 1995 | 51 | 77 | 75 | 05 | 26 | 46.80
000427 | name00427 | 20 | 06 | 1995 | 25 | 29 | 88 | 72 | 43 | 51.40
000428 | name00428 | 06 | 08 | 1996 | 86 | 26 | 01 | 23 | 94 | 46.00
000429 | name00429 | 29 | 09 | 1995 | 18 | 62 | 96 | 24 | 32 | 46.40
000430 | name00430 | 20 | 08 | 1996 | 40 | 47 | 92 | 18 | 00 | 39.40
000431 | name00431 | 10 | 03 | 1996 | 04 | 83 | 50 | 47 | 01 | 37.00
000432 | name00432 | 15 | 04 | 1996 | 04 | 62 | 62 | 51 | 32 | 42.20
000433 | name00433 | 26 | 07 | 1995 | 66 | 43 | 26 | 50 | 58 | 48.60
000434 | name00434 | 27 | 01 | 1995 | 98 | 29 | 69 | 98 | 04 | 59.60
000435 | name00435 | 07 | 08 | 1995 | 47 | 78 | 55 | 49 | 08 | 47.40
000436 | name00436 | 06 | 08 | 1995 | 77 | 51 | 15 | 09 | 54 | 41.20
000437 | name00437 | 25 | 00 | 1995 | 10 | 90 | 70 | 68 | 41 | 55.80
000438 | name00438 | 29 | 03 | 1996 | 89 | 40 | 89 | 93 | 04 | 63.00
000439 | name00439 | 07 | 09 | 1996 | 47 | 08 | 52 | 55 | 23 | 37.00
000440 | name00440 | 01 | 04 | 1996 | 92 | 39 | 62 | 46 | 54 | 58.60
000441 | name00441 | 15 | 11 | 1995 | 69 | 89 | 84 | 10 | 49 | 60.20
000442 | name00442 | 25 | 01 | 1995 | 47 | 42 | 83 | 03 | 12 | 37.40
000443 | name00443 | 27 | 03 | 1996 | 96 | 11 | 19 | 71 | 52 | 49.80
000444 | name00444 | 22 | 00 | 1995 | 30 | 87 | 43 | 36 | 65 | 52.20
000445 | name00445 | 10 | 04 | 1995 | 03 | 89 | 96 | 04 | 96 | 57.60
000446 | name00446 | 02 | 06 | 1995 | 92 | 29 | 99 | 56 | 17 | 58.60
000447 | name00447 | 01 | 11 | 1996 | 22 | 86 | 37 | 74 | 77 | 59.20
000448 | name00448 | 18 | 03 | 1995 | 00 | 66 | 96 | 66 | 80 | 61.60
000449 | name00449 | 10 | 00 | 1996 | 38 | 97 | 40 | 34 | 46 | 51.00
000450 | name00450 | 30 | 10 | 1995 | 16 | 82 | 46 | 85 | 92 | 64.20
000451 | name00451 | 16 | 11 | 1995 | 52 | 40 | 41 | 30 | 53 | 43.20
000452 | name00452 | 21 | 02 | 1995 | 30 | 86 | 72 | 62 | 87 | 67.40
000453 | name00453 | 03 | 05 | 1996 | 21 | 89 | 60 | 20 | 76 | 53.20
000454 | name00454 | 14 | 06 | 1995 | 24 | 09 | 29 | 69 | 75 | 41.20
000455 | name00455 | 11 | 07 | 1996 | 20 | 24 | 09 | 74 | 88 | 43.00
000456 | name00456 | 27 | 04 | 1995 | 38 | 52 | 32 | 25 | 76 | 44.60
000457 | name00457 | 20 | 11 | 1995 | 71 | 63 | 70 | 47 | 57 | 61.60
000458 | name00458 | 30 | 11 | 1995 | 41 | 21 | 03 | 16 | 53 | 26.80
000459 | name00459 | 05 | 04 | 1995 | 63 | 05 | 52 | 03 | 57 | 36.00
000460 | name00460 | 08 | 02 | 1996 | 36 | 58 | 20 | 12 | 92 | 43.60
000461 | name00461 | 29 | 02 | 1995 | 38 | 32 | 63 | 48 | 65 | 49.20
000462 | name00462 | 18 | 10 | 1995 | 28 | 37 | 27 | 33 | 75 | 40.00
000463 | name00463 | 09 | 03 | 1995 | 28 | 11 | 46 | 85 | 95 | 53.00
000464 | name00464 | 19 | 08 | 1996 | 82 | 05 | 96 | 75 | 28 | 57.20
000465 | name00465 | 21 | 11 | 1996 | 43 | 54 | 67 | 60 | 61 | 57.00
000466 | name00466 | 16 | 02 | 1996 | 38 | 97 | 75 | 13 | 20 | 48.60
000467 | name00467 | 27 | 08 | 1996 | 98 | 02 | 38 | 45 | 74 | 51.40
000468 | name00468 | 09 | 09 | 1995 | 28 | 25 | 31 | 08 | 35 | 25.40
000469 | name00469 | 18 | 07 | 1995 | 77 | 46 | 90 | 90 | 47 | 70.00
000470 | name00470 | 13 | 08 | 1996 | 10 | 07 | 51 | 83 | 93 | 48.80
000471 | name00471 | 21 | 08 | 1996 | 09 | 26 | 89 | 35 | 49 | 41.60
000472 | name00472 | 12 | 03 | 1996 | 95 | 23 | 38 | 30 | 97 | 56.60
000473 | name00473 | 14 | 05 | 1995 | 16 | 55 | 65 | 15 | 68 | 43.80
000474 | name00474 | 04 | 01 | 1996 | 56 | 56 | 14 | 01 | 15 | 28.40
000475 | name00475 | 28 | 01 | 1995 | 76 | 38 | 11 | 26 | 08 | 31.80
000476 | name00476 | 23 | 07 | 1996 | 77 | 93 | 85 | 75 | 11 | 68.20
000477 | name00477 | 09 | 09 | 1996 | 06 | 18 | 42 | 74 | 67 | 41.40
000478 | name00478 | 03 | 09 | 1996 | 03 | 67 | 77 | 18 | 69 | 46.80
000479 | name00479 | 05 | 10 | 1995 | 64 | 05 | 24 | 72 | 60 | 45.00
000480 | name00480 | 11 | 07 | 1996 | 25 | 64 | 64 | 36 | 15 | 40.80
000481 | name00481 | 04 | 03 | 1996 | 84 | 09 | 95 | 52 | 57 | 59.40
000482 | name00482 | 16 | 11 | 1995 | 20 | 56 | 31 | 90 | 82 | 55.80
000483 | name00483 | 13 | 08 | 1995 | 83 | 12 | 70 | 43 | 91 | 59.80
000484 | name00484 | 29 | 00 | 1995 | 66 | 97 | 04 | 81 | 63 | 62.20
000485 | name00485 | 23 | 06 | 1996 | 81 | 01 | 51 | 90 | 02 | 45.00
000486 | name00486 | 26 | 06 | 1996 | 87 | 33 | 65 | 70 | 11 | 53.20
000487 | name00487 | 04 | 04 | 1995 | 17 | 91 | 89 | 60 | 92 | 69.80
000488 | name00488 | 02 | 05 | 1995 | 70 | 33 | 91 | 85 | 57 | 67.20
000489 | name00489 | 25 | 09 | 1995 | 99 | 88 | 80 | 53 | 71 | 78.20
000490 | name00490 | 10 | 00 | 1996 | 20 | 45 | 81 | 83 | 50 | 55.80
000491 | name00491 | 26 | 01 | 1996 | 92 | 70 | 80 | 37 | 43 | 64.40
000492 | name00492 | 22 | 11 | 1995 | 94 | 39 | 03 | 03 | 88 | 45.40
000493 | name00493 | 21 | 09 | 1996 | 81 | 25 | 41 | 52 | 12 | 42.20
000494 | name00494 | 19 | 03 | 1995 | 67 | 44 | 15 | 69 | 46 | 48.20
000495 | name00495 | 02 | 01 | 1995 | 14 | 21 | 27 | 09 | 30 | 20.20
000496 | name00496 | 20 | 03 | 1995 | 66 | 31 | 80 | 54 | 71 | 60.40
000497 | name00497 | 00 | 02 | 1995 | 03 | 35 | 57 | 15 | 56 | 33.20
000498 | name00498 | 21 | 07 | 1996 | 17 | 14 | 45 | 63 | 58 | 39.40
000499 | name00499 | 27 | 01 | 1995 | 07 | 81 | 33 | 89 | 08 | 43.60
000500 | name00500 | 13 | 09 | 1995 | 92 | 49 | 28 | 15 | 75 | 51.80
000501 | name00501 | 18 | 08 | 1995 | 57 | 81 | 45 | 66 | 53 | 60.40
000502 | name00502 | 04 | 05 | 1995 | 58 | 38 | 85 | 16 | 24 | 44.20
000503 | name00503 | 27 | 00 | 1996 | 72 | 77 | 72 | 32 | 38 | 58.20
000504 | name00504 | 30 | 10 | 1995 | 91 | 86 | 50 | 18 | 09 | 50.80
000505 | name00505 | 09 | 08 | 1995 | 55 | 45 | 84 | 08 | 89 | 56.20
000506 | name00506 | 21 | 07 | 1996 | 16 | 64 | 15 | 93 | 55 | 48.60
000507 | name00507 | 24 | 00 | 1996 | 85 | 01 | 11 | 75 | 95 | 53.40
000508 | name00508 | 23 | 02 | 1995 | 56 | 12 | 57 | 17 | 86 | 45.60
000509 | name00509 | 25 | 11 | 1996 | 03 | 72 | 49 | 92 | 50 | 53.20
000510 | name00510 | 13 | 08 | 1995 | 97 | 55 | 11 | 04 | 15 | 36.40
000511 | name00511 | 02 | 00 | 1995 | 93 | 47 | 27 | 88 | 17 | 54.40
000512 | name00512 | 22 | 02 | 1996 | 01 | 83 | 90 | 87 | 41 | 60.40
000513 | name00513 | 21 | 00 | 1995 | 01 | 30 | 88 | 03 | 10 | 26.40
000514 | name00514 | 08 | 10 | 1996 | 36 | 85 | 64 | 03 | 77 | 53.00
000515 | name00515 | 06 | 03 | 1995 | 47 | 82 | 58 | 64 | 72 | 64.60
000516 | name00516 | 00 | 01 | 1996 | 68 | 79 | 61 | 61 | 09 | 55.60
000517 | name00517 | 28 | 01 | 1995 | 19 | 46 | 66 | 82 | 78 | 58.20
000518 | name00518 | 23 | 01 | 1995 | 25 | 57 | 69 | 03 | 57 | 42.20
000519 | name00519 | 09 | 05 | 1996 | 07 | 84 | 69 | 31 | 69 | 52.00
000520 | name00520 | 04 | 04 | 1996 | 90 | 65 | 51 | 51 | 07 | 52.80
000521 | name00521 | 29 | 06 | 1995 | 06 | 28 | 60 | 85 | 68 | 49.40
000522 | name00522 | 07 | 11 | 1996 | 11 | 21 | 00 | 69 | 45 | 29.20
000523 | name00523 | 14 | 02 | 1995 | 62 | 95 | 35 | 31 | 06 | 45.80
000524 | name00524 | 11 | 08 | 1996 | 57 | 23 | 00 | 16 | 32 | 25.60
000525 | name00525 | 05 | 03 | 1995 | 42 | 07 | 75 | 62 | 13 | 39.80
000526 | name00526 | 13 | 08 | 1996 | 00 | 60 | 46 | 97 | 38 | 48.20
000527 | name00527 | 17 | 06 | 1995 | 71 | 89 | 31 | 78 | 81 | 70.00
000528 | name00528 | 05 | 03 | 1996 | 27 | 79 | 07 | 11 | 94 | 43.60
000529 | name00529 | 11 | 10 | 1995 | 14 | 29 | 03 | 79 | 08 | 26.60
000530 | name00530 | 06 | 04 | 1995 | 75 | 54 | 10 | 14 | 78 | 46.20
000531 | name00531 | 00 | 10 | 1995 | 53 | 98 | 80 | 87 | 54 | 74.40
000532 | name00532 | 07 | 10 | 1996 | 38 | 37 | 45 | 84 | 44 | 49.60
000533 | name00533 | 17 | 01 | 1995 | 28 | 28 | 37 | 89 | 91 | 54.60
000534 | name00534 | 11 | 05 | 1995 | 00 | 59 | 32 | 79 | 23 | 38.60
000535 | name00535 | 00 | 01 | 1996 | 97 | 09 | 16 | 03 | 20 | 29.00
000536 | name00536 | 17 | 00 | 1995 | 83 | 33 | 95 | 27 | 32 | 54.00
000537 | name00537 | 23 | 05 | 1996 | 48 | 27 | 02 | 91 | 73 | 48.20
000538 | name00538 | 05 | 05 | 1996 | 63 | 42 | 04 | 38 | 93 | 48.00
000539 | name00539 | 15 | 07 | 1995 | 46 | 87 | 45 | 66 | 33 | 55.40
000540 | name00540 | 08 | 09 | 1996 | 15 | 72 | 48 | 99 | 92 | 65.20
000541 | name00541 | 20 | 08 | 1995 | 65 | 14 | 31 | 90 | 70 | 54.00
000542 | name00542 | 03 | 11 | 1996 | 86 | 72 | 23 | 79 | 57 | 63.40
000543 | name00543 | 10 | 05 | 1995 | 82 | 18 | 22 | 68 | 52 | 48.40
000544 | name00544 | 11 | 09 | 1996 | 71 | 89 | 18 | 15 | 27 | 44.00
000545 | name00545 | 13 | 11 | 1995 | 49 | 38 | 34 | 19 | 83 | 44.60
000546 | name00546 | 12 | 08 | 1996 | 74 | 28 | 49 | 83 | 23 | 51.40
000547 | name00547 | 08 | 07 | 1996 | 93 | 62 | 25 | 45 | 13 | 47.60
000548 | name00548 | 30 | 00 | 1996 | 56 | 34 | 52 | 83 | 17 | 48.40
000549 | name00549 | 11 | 00 | 1996 | 50 | 66 | 86 | 33 | 68 | 60.60
000550 | name00550 | 27 | 11 | 1995 | 71 | 04 | 78 | 46 | 78 | 55.40
000551 | name00551 | 03 | 03 | 1996 | 79 | 33 | 68 | 93 | 99 | 74.40
000552 | name00552 | 23 | 02 | 1996 | 19 | 34 | 91 | 88 | 94 | 65.20
000553 | name00553 | 08 | 03 | 1996 | 89 | 94 | 30 | 58 | 37 | 61.60
000554 | name00554 | 13 | 00 | 1995 | 89 | 82 | 58 | 20 | 00 | 49.80
000555 | name00555 | 14 | 11 | 1996 | 46 | 12 | 76 | 46 | 96 | 55.20
000556 | name00556 | 08 | 09 | 1996 | 45 | 44 | 56 | 91 | 67 | 60.60
000557 | name00557 | 13 | 04 | 1996 | 09 | 19 | 19 | 98 | 56 | 40.20
000558 | name00558 | 28 | 02 | 1995 | 06 | 16 | 18 | 58 | 82 | 36.00
000559 | name00559 | 26 | 09 | 1995 | 73 | 18 | 26 | 70 | 28 | 43.00
000560 | name00560 | 21 | 01 | 1996 | 76 | 45 | 65 | 96 | 09 | 58.20
000561 | name00561 | 07 | 01 | 1995 | 24 | 24 | 69 | 33 | 47 | 39.40
000562 | name00562 | 13 | 07 | 1996 | 96 | 49 | 63 | 78 | 10 | 59.20
000563 | name00563 | 10 | 06 | 1995 | 75 | 85 | 58 | 03 | 65 | 57.20
000564 | name00564 | 05 | 09 | 1996 | 93 | 94 | 37 | 54 | 99 | 75.40
000565 | name00565 | 02 | 04 | 1995 | 18 | 45 | 09 | 18 | 25 | 23.00
000566 | name00566 | 23 | 07 | 1996 | 41 | 39 | 51 | 03 | 96 | 46.00
000567 | name00567 | 09 | 03 | 1996 | 94 | 49 | 78 | 11 | 97 | 65.80
000568 | name00568 | 26 | 09 | 1995 | 53 | 42 | 96 | 05 | 89 | 57.00
000569 | name00569 | 29 | 01 | 1996 | 18 | 94 | 77 | 43 | 86 | 63.60
000570 | name00570 | 18 | 04 | 1996 | 92 | 67 | 82 | 40 | 28 | 61.80
000571 | name00571 | 18 | 11 | 1996 | 75 | 45 | 34 | 72 | 05 | 46.20
000572 | name00572 | 10 | 06 | 1995 | 34 | 10 | 15 | 23 | 35 | 23.40
000573 | name00573 | 25 | 10 | 1996 | 94 | 60 | 96 | 32 | 13 | 59.00
000574 | name00574 | 28 | 11 | 1996 | 31 | 94 | 49 | 59 | 20 | 50.60
000575 | name00575 | 17 | 06 | 1996 | 61 | 21 | 20 | 66 | 12 | 36.00
000576 | name00576 | 26 | 05 | 1995 | 49 | 44 | 21 | 84 | 45 | 48.60
000577 | name00577 | 02 | 05 | 1996 | 16 | 85 | 24 | 81 | 49 | 51.00
000578 | name00578 | 01 | 06 | 1995 | 81 | 91 | 91 | 53 | 07 | 64.60
000579 | name00579 | 15 | 05 | 1995 | 47 | 73 | 87 | 11 | 59 | 55.40
000580 | name00580 | 07 | 10 | 1995 | 60 | 31 | 44 | 57 | 87 | 55.80
000581 | name00581 | 13 | 05 | 1996 | 18 | 25 | 88 | 67 | 12 | 42.00
000582 | name00582 | 08 | 03 | 1995 | 69 | 91 | 51 | 28 | 69 | 61.60
000583 | name00583 | 13 | 09 | 1995 | 77 | 84 | 79 | 89 | 00 | 65.80
000584 | name00584 | 02 | 05 | 1995 | 73 | 94 | 18 | 12 | 27 | 44.80
000585 | name00585 | 23 | 08 | 1995 | 96 | 08 | 65 | 60 | 39 | 53.60
000586 | name00586 | 30 | 02 | 1995 | 08 | 10 | 89 | 29 | 14 | 30.00
000587 | name00587 | 09 | 05 | 1995 | 74 | 28 | 81 | 74 | 18 | 55.00
000588 | name00588 | 17 | 06 | 1996 | 76 | 56 | 55 | 04 | 27 | 43.60
000589 | name00589 | 07 | 02 | 1996 | 36 | 19 | 36 | 27 | 36 | 30.80
000590 | name00590 | 02 | 03 | 1995 | 04 | 76 | 73 | 19 | 66 | 47.60
000591 | name00591 | 22 | 03 | 1995 | 51 | 96 | 66 | 21 | 78 | 62.40
000592 | name00592 | 29 | 00 | 1996 | 61 | 71 | 11 | 41 | 99 | 56.60
000593 | name00593 | 16 | 04 | 1996 | 32 | 04 | 14 | 21 | 99 | 34.00
000594 | name00594 | 20 | 05 | 1996 | 30 | 91 | 26 | 96 | 65 | 61.60
